creature_id,name,description,source_file,pet_value,max_age,body_size,gait_speed,lays_eggs,clutch_min,clutch_max,milkable,shearable,is_webber,is_nopain,is_noexert,is_nobreathe,is_extravision,is_trapavoid,is_mount,is_pack,is_wagon,combat_rating,economic_rating,biomes,creature_classes,is_aquatic,is_amphibious,is_prehistoric,is_animal_person,is_megabeast,is_semimegabeast,included_in_mod,exclusion_reason
CRAB_MAN,crab man,A person with the head and pincers of a crab.,creature_ocean_new.txt,None,MAXAGE:60:80,8000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,31,ANY_OCEAN,GENERAL_POISON,False,True,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRAB_MAN' ends with _MAN or _WOMAN
CREEPING_EYE,creeping eye,"A small underground monster that crawls across the cavern wall with its four clawed hands.  It has a single large eye which can shine with its own light, otherwise its stony skin blends in with the rock.  It has no mouth and is said to feed on evil alone.",creature_next_underground.txt,50,,20000,8775,False,0,0,False,False,False,False,False,True,False,False,False,False,False,27,27,SUBTERRANEAN_CHASM,GENERAL_POISON,False,False,False,False,False,False,True,
CREEPY_CRAWLER,creepy crawler,A tiny underground creature made of a mass of appendages resembling human fingers.  It creeps across the ground like a starfish and eats with a mouth on the bottom of its body.,creature_next_underground.txt,20,MAXAGE:5:10,1000,8775,False,0,0,False,False,False,False,False,False,True,False,False,False,False,13,20,SUBTERRANEAN_CHASM,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
CRETACEOUS_AMARGASAURUS,amargasaurus,A huge herbivorous quadrupedal dinosaur with a long neck and sail along its neck.,creature_cretaceous.txt,400,MAXAGE:30:50,3250000,366,True,10,30,False,False,False,False,False,False,False,False,False,True,True,56,87,SHRUBLAND_TEMPERATE; DESERT_BADLAND,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_AMARGASAURUS_MAN,amargasaurus man,A large dinosaur person with a long neck that has a sail.,creature_cretaceous.txt,400,MAXAGE:60:80,3250000,293,True,10,30,False,False,False,False,False,False,False,False,False,True,True,57,87,SHRUBLAND_TEMPERATE; DESERT_BADLAND,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_AMARGASAURUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_AMMONITE,ammonite,A very large cephalopod with a coiled shell.,creature_cretaceous.txt,200,MAXAGE:15:20,400000,548,False,0,0,False,False,False,False,False,False,False,False,False,False,False,46,38,ANY_OCEAN,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,True,False,True,False,False,False,True,
CRETACEOUS_AMMONITE_MAN,ammonite man,A large cephalod person with the tentacled face and shell of an ammonite.,creature_cretaceous.txt,200,MAXAGE:60:80,400000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,48,38,ANY_OCEAN,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,True,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_AMMONITE_MAN' ends with _MAN or _WOMAN
CRETACEOUS_ANKYLOSAURUS,ankylosaurus,A gigantic armored quadrupedal dinosaur with a mighty tail club.  It is a herbivore and has four horns.,creature_cretaceous.txt,500,MAXAGE:30:50,6396000,548,True,10,30,False,False,False,False,False,False,False,False,False,True,True,58,87,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_ANKYLOSAURUS_MAN,ankylosaurus man,"A very large dinosaur person with a tail club, an armored carapace and four horns.",creature_cretaceous.txt,500,MAXAGE:60:80,6396000,293,True,10,30,False,False,False,False,False,False,False,False,False,True,True,60,87,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_ANKYLOSAURUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_ARCHELON,archelon,A huge marine turtle.,creature_cretaceous.txt,400,MAXAGE:50:70,2676000,251,True,5,10,False,False,False,False,False,False,False,False,False,False,False,57,66,OCEAN_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,True,False,True,False,False,False,True,
CRETACEOUS_ARCHELON_MAN,archelon man,A large reptile person with the shell of a turtle.,creature_cretaceous.txt,400,MAXAGE:60:80,2676000,251,True,5,10,False,False,False,False,False,False,False,False,False,False,False,57,66,OCEAN_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,True,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_ARCHELON_MAN' ends with _MAN or _WOMAN
CRETACEOUS_BUITRERAPTOR,buitreraptor,A very small feathered bipedal dinosaur with a sharp scything claw on its second toe.,creature_cretaceous.txt,50,MAXAGE:30:50,3000,219,True,10,30,False,False,False,False,False,False,False,False,False,False,False,28,44,SHRUBLAND_TEMPERATE; SHRUBLAND_TROPICAL; DESERT_BADLAND,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_BUITRERAPTOR_MAN,buitreraptor man,A small feathered dinosaur person with a sharp claw on their second toe.,creature_cretaceous.txt,50,MAXAGE:60:80,3000,176,True,10,30,False,False,False,False,False,False,False,False,False,False,False,28,44,SHRUBLAND_TEMPERATE; SHRUBLAND_TROPICAL; DESERT_BADLAND,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_BUITRERAPTOR_MAN' ends with _MAN or _WOMAN
CRETACEOUS_CARNOTAURUS,carnotaurus,A huge bipedal dinosaur with a giant biting jaw and short arms.  It has two small horns over its eyes.,creature_cretaceous.txt,400,MAXAGE:30:50,1700000,183,True,10,30,False,False,False,False,False,False,False,False,False,False,False,55,72,SHRUBLAND_TEMPERATE; SHRUBLAND_TROPICAL,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_CARNOTAURUS_MAN,carnotaurus man,"A large dinosaur person with a fierce jaw, short arms, and small horns over their eyes.",creature_cretaceous.txt,400,MAXAGE:60:80,1700000,183,True,10,30,False,False,False,False,False,False,False,False,False,False,False,55,72,SHRUBLAND_TEMPERATE; SHRUBLAND_TROPICAL,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_CARNOTAURUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_COLEPIOCEPHALE,colepiocephale,A very small bipedal herbivorous dinosaur with a thick domed head.,creature_cretaceous.txt,50,MAXAGE:30:50,10000,366,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,25,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_COLEPIOCEPHALE_MAN,colepiocephale man,A small dinosaur person with a thick domed head.,creature_cretaceous.txt,50,MAXAGE:60:80,10000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,32,25,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_COLEPIOCEPHALE_MAN' ends with _MAN or _WOMAN
CRETACEOUS_DEINONYCHUS,deinonychus,A large feathered bipedal dinosaur with a sharp scything claw on its second toe.,creature_cretaceous.txt,100,MAXAGE:30:50,100000,219,True,10,30,False,False,False,False,False,False,False,False,False,False,False,43,52,FOREST_TEMPERATE_BROADLEAF; SHRUBLAND_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_DEINONYCHUS_MAN,deinonychus man,A feathered dinosaur person with a sharp claw on their second toe.,creature_cretaceous.txt,100,MAXAGE:60:80,100000,176,True,10,30,False,False,False,False,False,False,False,False,False,False,False,43,52,FOREST_TEMPERATE_BROADLEAF; SHRUBLAND_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_DEINONYCHUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_HYPSILOPHODON,hypsilophodon,A very small feathered bipedal dinosaur with an opposable fifth finger.  It is a herbivore and has a beaked mouth.,creature_cretaceous.txt,50,MAXAGE:30:50,20000,219,True,10,30,False,False,False,False,False,False,False,False,False,False,False,36,49,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_HYPSILOPHODON_MAN,hypsilophodon man,A small feathered dinosaur person with a beaked mouth.,creature_cretaceous.txt,50,MAXAGE:60:80,20000,219,True,10,30,False,False,False,False,False,False,False,False,False,False,False,36,49,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_HYPSILOPHODON_MAN' ends with _MAN or _WOMAN
CRETACEOUS_IGUANODON,iguanodon,A huge bipedal herbivorous dinosaur.  It has two prominent thumb spikes and a beaked mouth.,creature_cretaceous.txt,400,MAXAGE:30:50,4536000,366,False,0,0,False,False,False,False,False,False,False,False,False,True,False,58,58,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_IGUANODON_MAN,iguanodon man,A very large dinosaur person with thumb spikes and a beaked mouth.,creature_cretaceous.txt,400,MAXAGE:60:80,4536000,293,False,0,0,False,False,False,False,False,False,False,False,False,True,False,59,58,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_IGUANODON_MAN' ends with _MAN or _WOMAN
CRETACEOUS_KOSMOCERATOPS,kosmoceratops,A huge herbivorous quadrupedal dinosaur.  It has a broad spiky head frill and three horns.,creature_cretaceous.txt,400,MAXAGE:30:50,1179000,274,True,10,30,False,False,False,False,False,False,False,False,False,True,True,53,87,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_KOSMOCERATOPS_MAN,kosmoceratops man,A very large person with a spiky head frill and three horns.,creature_cretaceous.txt,400,MAXAGE:60:80,1179000,274,True,10,30,False,False,False,False,False,False,False,False,False,True,True,53,87,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_KOSMOCERATOPS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_LINHENYKUS,linhenykus,A tiny feathered bipedal dinosaur with a single claw on each side of its upper body.,creature_cretaceous.txt,20,MAXAGE:30:50,500,303,True,10,30,False,False,False,False,False,False,False,False,False,False,False,19,40,SHRUBLAND_TROPICAL; DESERT_BADLAND; DESERT_ROCK,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
CRETACEOUS_LINHENYKUS_MAN,linhenykus man,A small feathered dinosaur person with a single claw on each arm.,creature_cretaceous.txt,20,MAXAGE:60:80,500,293,True,10,30,False,False,False,False,False,False,False,False,False,False,False,19,40,SHRUBLAND_TROPICAL; DESERT_BADLAND; DESERT_ROCK,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_LINHENYKUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_MICROCERATUS,microceratus,A very small bipedal herbivorous dinosaur with a bony head crest.,creature_cretaceous.txt,50,MAXAGE:30:50,6550,237,True,10,30,False,False,False,False,False,False,False,False,False,False,False,31,46,SHRUBLAND_TROPICAL; DESERT_ROCK; DESERT_SAND,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_MICROCERATUS_MAN,microceratus man,A small dinosaur person with a bony head crest.,creature_cretaceous.txt,50,MAXAGE:60:80,6550,237,True,10,30,False,False,False,False,False,False,False,False,False,False,False,31,46,SHRUBLAND_TROPICAL; DESERT_ROCK; DESERT_SAND,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_MICROCERATUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_MONONYKUS,mononykus,A very small feathered bipedal dinosaur with a single claw on each side of its upper body.,creature_cretaceous.txt,50,MAXAGE:30:50,3500,274,True,10,30,False,False,False,False,False,False,False,False,False,False,False,28,45,SHRUBLAND_TROPICAL; DESERT_BADLAND; DESERT_ROCK,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_MONONYKUS_MAN,mononykus man,A small feathered dinosaur person with a single claw on each arm.,creature_cretaceous.txt,50,MAXAGE:60:80,3500,274,True,10,30,False,False,False,False,False,False,False,False,False,False,False,28,45,SHRUBLAND_TROPICAL; DESERT_BADLAND; DESERT_ROCK,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_MONONYKUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_MOSASAURUS,mosasaurus,A gigantic aquatic reptile with four flippers and a huge toothy mouth.,creature_cretaceous.txt,1000,MAXAGE:30:50,12500000,183,False,0,0,False,False,False,False,False,False,False,False,False,False,False,63,50,OCEAN_TEMPERATE; OCEAN_TROPICAL,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,True,False,True,False,False,False,True,
CRETACEOUS_MOSASAURUS_MAN,mosasaurus man,A very large legless person with a giant toothy mouth.,creature_cretaceous.txt,1000,MAXAGE:60:80,12500000,183,False,0,0,False,False,False,False,False,False,False,False,False,False,False,63,50,OCEAN_TEMPERATE; OCEAN_TROPICAL,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,True,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_MOSASAURUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_NODOSAURUS,nodosaurus,A huge quadrupedal dinosaur with an armored carapace.  It is a herbivore.,creature_cretaceous.txt,400,MAXAGE:30:50,3500000,548,True,10,30,False,False,False,False,False,False,False,False,False,True,True,55,87,SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_NODOSAURUS_MAN,nodosaurus man,A large dinosaur person with an armored carapace.,creature_cretaceous.txt,400,MAXAGE:60:80,3500000,293,True,10,30,False,False,False,False,False,False,False,False,False,True,True,58,87,SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_NODOSAURUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_NOTHRONYCHUS,nothronychus,A huge feathered bipedal dinosaur with three gigantic claws on each hand.  It is a herbivore with a beaked mouth.,creature_cretaceous.txt,400,MAXAGE:30:50,1000000,462,True,10,30,False,False,False,False,False,False,False,False,False,True,False,50,80,SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_NOTHRONYCHUS_MAN,nothronychus man,A very large feathered dinosaur person with three giant claws on each hand.,creature_cretaceous.txt,400,MAXAGE:60:80,1000000,293,True,10,30,False,False,False,False,False,False,False,False,False,True,False,52,80,SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_NOTHRONYCHUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_OVIRAPTOR,oviraptor,A small feathered bipedal dinosaur with a beak.,creature_cretaceous.txt,50,MAXAGE:30:50,36500,274,True,10,30,False,False,False,False,False,False,False,False,False,False,False,38,50,SHRUBLAND_TROPICAL; DESERT_ROCK; DESERT_SAND,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_OVIRAPTOR_MAN,oviraptor man,A small feathered dinosaur person with a beak.,creature_cretaceous.txt,50,MAXAGE:60:80,36500,274,True,10,30,False,False,False,False,False,False,False,False,False,False,False,38,50,SHRUBLAND_TROPICAL; DESERT_ROCK; DESERT_SAND,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_OVIRAPTOR_MAN' ends with _MAN or _WOMAN
CRETACEOUS_PACHYCEPHALOSAURUS,pachycephalosaurus,A very large herbivorous bipedal dinosaur with a thick domed head.,creature_cretaceous.txt,200,MAXAGE:30:50,410000,366,False,0,0,False,False,False,False,False,False,False,False,False,True,False,47,46,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_PACHYCEPHALOSAURUS_MAN,pachycephalosaurus man,A large dinosaur person with a thick domed head.,creature_cretaceous.txt,200,MAXAGE:60:80,410000,293,False,0,0,False,False,False,False,False,False,False,False,False,True,False,48,46,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_PACHYCEPHALOSAURUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_PARASAUROLOPHUS,parasaurolophus,A huge bipedal herbivorous dinosaur.  It has a beaked mouth and a hollow crest atop is head.,creature_cretaceous.txt,400,MAXAGE:30:50,3742000,488,False,0,0,False,False,False,False,False,False,False,False,False,True,False,56,58,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_PARASAUROLOPHUS_MAN,parasaurolophus man,A large dinosaur person with a beaked mouth and a hollow crest atop their head.,creature_cretaceous.txt,400,MAXAGE:60:80,3742000,219,False,0,0,False,False,False,False,False,False,False,False,False,True,False,59,58,MARSH_TEMPERATE_FRESHWATER; FOREST_TEMPERATE_BROADLEAF,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_PARASAUROLOPHUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_QUETZALCOATLUS,quetzalcoatlus,A large flying reptile with a long neck and beak.  It can soar at amazing speeds.,creature_cretaceous.txt,200,MAXAGE:30:50,225000,100,True,4,8,False,False,False,False,False,False,False,False,False,False,False,48,52,SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_QUETZALCOATLUS_MAN,quetzalcoatlus man,A large flying reptile person with a long neck and beak.,creature_cretaceous.txt,200,MAXAGE:60:80,225000,100,True,4,8,False,False,False,False,False,False,False,False,False,False,False,48,52,SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_QUETZALCOATLUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_SINOPTERUS,sinopterus,A very small flying reptile.,creature_cretaceous.txt,50,MAXAGE:30:50,2940,219,True,4,8,False,False,False,False,False,False,False,False,False,False,False,27,37,FOREST_TROPICAL_MOIST_BROADLEAF,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,False,False,False,True,
CRETACEOUS_SINOPTERUS_MAN,sinopterus man,A small flying reptile person.,creature_cretaceous.txt,50,MAXAGE:60:80,2940,219,True,4,8,False,False,False,False,False,False,False,False,False,False,False,27,37,FOREST_TROPICAL_MOIST_BROADLEAF,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,False,True,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'CRETACEOUS_SINOPTERUS_MAN' ends with _MAN or _WOMAN
CRETACEOUS_SPINOSAURUS_AEGYPTIACUS,spinosaurus aegyptiacus,A gigantic bipedal dinosaur with a ferocious biting jaw and short arms.  It is amphibious and has a sail.,creature_cretaceous.txt,500,MAXAGE:30:50,7400000,366,True,10,30,False,False,False,False,False,False,False,False,False,False,False,60,72,MARSH_TROPICAL_FRESHWATER; MARSH_TROPICAL_SALTWATER; RIVER_TROPICAL_BRACKISHWATER; RIVER_TROPICAL_SALTWATER,REAL_WORLD_EXTINCT; CRETACEOUS; GENERAL_POISON,False,True,True,False,False,False,True,
